-200.321539416538,-2.06072688080483
-73.3553915192508,-2.02056430785124
-57.8129064776275,-1.89187596849173
-45.6234553850156,-1.12792968749999
-38.4531900364204,-0.363983406508256
-30.9244114203954,0.686442729855381
-24.9882121488034,1.34036834969008
-16.9423939906347,1.83236215134298
-6.90402250260144,2.19046197055786
2.02954279396464,2.48057366993802
11.3801541363163,2.66792839617769
19.9844725546306,2.81116832386365
27.1547379032258,2.90666160898761
38.2182459677419,2.97406863378099
49.9217088030991,3.00042086055994
51.5842154116386,2.83531393026786
54.6123524486212,2.6530083614037
58.76861896997,2.5394973468279
64.4686416278196,2.41910687682326
69.7530376335345,2.28839722367537
74.5624317510951,2.15768757052748
80.1437039369063,1.98570118480657
84.8937228184477,1.81715452680007
89.5843664639698,1.52477767107453
93.2680191532258,1.15560433884298
96.9836311459418,0.667484504132232
98.503654233871,0.33044938016529
100.0236773218,-0.00658574380165167
100.868134592872,-0.227401859504132
102.388157680801,-0.448217975206611
104.077072222945,-0.645790289256198
107.454901307232,-0.994447314049586
111.508296208377,-1.30823863636364
116.068365472164,-1.63365185950413
121.472892007024,-1.97068698347107
134.139751073101,-2.66800103305785
152.042245219823,-3.53964359504132
166.398018828044,-4.16722623966942
184.46940442898,-4.89940599173554
201.189658396202,-5.53861053719008
229.166326239544,-6.51334368618454
256.754946832726,-7.40973657024793
279.217510243236,-8.09542871900826
302.693422379032,-8.79274276859504
324.495967741935,-9.40909090909091
352.009727009625,-10.1641270661157
384.943560581426,-11.0590134297521
422.479838709677,-12
