-0.859716835856432,6.06668795301678
9.20787076910807,6.06668795301678
28.4278107422221,6.06668795301678
34.6203882854955,6.06501269800276
38.4122945499539,5.99806563677292
40.5136778564354,5.82541929675938
41.6223769305049,5.5171347873119
43.0413839690079,4.69327888929058
44.7531126371271,3.99396380835034
46.9310036447608,3.41676670179058
49.2401691127588,3.03251980027548
52.126510290207,2.74463025137742
55.2083333333333,2.36031120867769
60.6966845878136,1.90684185606061
70.8893369175627,1.226637827135
97.5470430107526,-0.0430763601928295
152.430555555556,-2.17438231749311
190.064964157706,-3.39874956955922
215.154569892473,-4.21499440426996
242.596326164875,-5.25797391528925
270.038082437276,-6.52768810261707
299.831989247312,-8.02413696625344
326.489695340502,-9.15781034779613
352.157221933172,-9.99951575413222
384.151922819835,-10.9951144972452
421.688200948086,-11.9361010674931
