48
-0.0680790742655546,6.01983447505534
9.99950853069892,6.01983447505534
29.219448503813,6.01983447505534
35.4120260470864,6.01815922004132
39.2039323115448,5.95121215881148
41.3053156180262,5.77856581879795
42.4140146920958,5.47028130935046
43.8330217305988,4.64642541132914
45.544750398718,3.94711033038891
47.7226414063517,3.36991322382914
50.0318068743497,2.98566632231405
52.9279615856731,2.64434561059494
55.2235439868177,2.37486278518172
57.5191263879623,2.1053799597685
60.5033835094504,1.79739958786767
64.1763153512818,1.47017044272304
67.3901307128843,1.20068761730982
72.2108537552881,0.834960925677585
77.4906932779208,0.449985460801553
83.0000910406678,0.0842587691693222
88.9686052836439,-0.223721602731504
94.93711952662,-0.550950747876134
100.216959049253,-0.85893111977696
104.349007371313,-1.05141885221498
109.169730413717,-1.3016529043844
114.679128176464,-1.53263818331002
123.172783060699,-1.84061855521084
130.977763224591,-2.11010138062407
137.864510428025,-2.30258911306208
144.980815871573,-2.4758280722563
152.326679555236,-2.66831580469431
159.672543238899,-2.88005231037613
166.559290442333,-3.11103758930175
173.216479405652,-3.36127164147117
179.644110128857,-3.6500032401282
186.071740852062,-4.03497870500423
192.499371575267,-4.51619803609927
199.615677018816,-5.01666614043812
206.961540702478,-5.44013915180175
214.76652086637,-5.86361216316539
229.166326239544,-6.49629823163909
256.754946832726,-7.39269111570248
279.217510243236,-8.07838326446281
302.693422379032,-8.77569731404959
324.495967741935,-9.39204545454546
352.009727009625,-10.1470816115703
384.943560581426,-11.0419679752066
422.479838709677,-11.9829545454546
