-0.0833018387302218,12.1712236404509,-87.8287763595491
2.45220213100106,8.19274768047768,-91.8072523195223
3.29737012091141,7.03770627274353,-92.9622937272565
10.565814834141,6.43268458297802,-93.567315417022
15.2987555776393,5.27764317524387,-94.7223568247561
29.583157711515,4.813122631333,-95.186877368667
31.6950145819012,4.19593772990554,-95.8040622700945
36.4380548171029,4.46156657813592,-95.5384334218641
39.6395936870591,3.90259388032226,-96.0974061196777
38.7944256971487,2.72921848198916,-97.2707815180108
42.6821984507366,1.68418101784873,-98.3158189821513
45.8938368123961,0.987489375088451,-99.0125106249116
53.6693823195719,-1.1392535343903,-101.13925353439
63.4733310025327,-1.68927325235894,-101.689273252359
65.8398013742818,-0.919245647202846,-100.919245647203
69.3895069319055,-0.314223957437338,-100.314223957437
73.9534140774218,-0.570899825822707,-100.570899825823
75.9818172532068,-0.974247618999712,-100.974247619
79.7005564088126,-1.7076072429579,-101.707607242958
81.8979931825796,-2.56930480110878,-102.569304801109
91.7019418655404,-3.33933240626488,-103.339332406265
96.0968154130745,-3.65101024644711,-103.651010246447
102.520092136394,-3.77934818063979,-103.77934818064
111.478872829444,-4.16436198321784,-104.164361983218
118.169520306804,-4.02600099190784,-104.026000991908
139.788811178273,-4.8797799782436,-104.879779978244
151.389406280038,-5.78378125789322,-105.783781257893
169.669131771585,-6.74447602692626,-106.744476026926
180.918193688448,-7.9718972821974,-107.971897282197
196.034120639231,-10.4618089714617,-110.461808971462
227.672107280406,-10.8826391161261,-110.882639116126
262.473892585698,-11.4086767969566,-111.408676796957
290.948080562755,-10.9527774735701,-110.95277747357
321.179934464322,-11.7944377628989,-111.794437762899
358.090918879025,-13.4426891628344,-113.442689162834
404.14176610118,-15.6520474223225,-115.652047422322
446.325748289413,-16.2832926393191,-16.2832926393191
506.437922907644,-14.6701104181056,-14.6701104181056
531.641030135934,-14.0369319107907,-14.0369319107907
557.124738512625,-14.0369319107907,-14.0369319107907
575.496714319076,-14.927387424737,-14.927387424737
596.831912029794,-14.153078282175,-14.153078282175
623.500909168192,-13.6110618823816,-13.6110618823816
641.872884974643,-14.0756473679188,-14.0756473679188
654.911061353415,-16.127566595708,-16.127566595708
671.505104017307,-16.127566595708,-16.127566595708
678.625210209798,-16.677268648273,-16.677268648273
688.688009426197,-17.454158940954,-17.454158940954
696.988812393998,-18.1407703663692,-18.1407703663692
706.758300273153,-19.0194222946798,-19.0194222946798
725.452206360562,-19.6860109439566,-19.6860109439566
749.754284274194,-20.3236174780475,-120.323617478048
787.142096449012,-21.2800272791839,-121.280027279184
850.078246943288,-21.8306874677169,-121.830687467717
909.275616220083,-21.2510451639979,-121.251045163998
931.08517332206,-20.9322418969525,-120.932241896952
953.517860626951,-21.1640988184401,-121.16409881844
970.965506308533,-21.5118842006715,-121.511884200671
987.166891584287,-21.7147590069731,-121.714759006973
1002.12201645421,-22.2074549651343,-122.207454965134
